id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,parent_categories,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
8J9cRitDOmGgMJ_RqOK7PA,north-natomas-regional-park-sacramento,North Natomas Regional Park,https://s3-media4.fl.yelpcdn.com/bphoto/od7hpwp6SNd5_aLu5u-kGQ/o.jpg,False,https://www.yelp.com/biz/north-natomas-regional-park-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,9,parks,4.5,[],,,,1483.0008912997753,,38.6653019,-121.5082585,4989 Natomas Blvd,,,Sacramento,95835,US,CA,"['4989 Natomas Blvd', 'Sacramento, CA 95835']"
4wUX3D12JnqcGKepTk80pw,burlys-takeout-sacramento,Burly's Takeout,https://s3-media3.fl.yelpcdn.com/bphoto/2RFtm80ZXmOWPmgNnL3jLw/o.jpg,False,https://www.yelp.com/biz/burlys-takeout-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,22,"desserts, sandwiches, soup",5.0,"['delivery', 'pickup']",$$,+19163333879,(916) 333-3879,9319.02979386574,,38.609,-121.45263,2014 Del Paso Blvd,,,Sacramento,95815,US,CA,"['2014 Del Paso Blvd', 'Sacramento, CA 95815']"
N-k9CIXsvraV6fDs-EZH9A,mountain-mikes-pizza-sacramento-18,Mountain Mike's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/2KLqUqMvie2avMV4rdbv2g/o.jpg,False,https://www.yelp.com/biz/mountain-mikes-pizza-sacramento-18?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,125,pizza,3.5,"['delivery', 'pickup']",$$,+19166498000,(916) 649-8000,6409.16514572492,,38.613389,-121.515545,2610 Gateway Oaks Dr,Ste 150,,Sacramento,95833,US,CA,"['2610 Gateway Oaks Dr', 'Ste 150', 'Sacramento, CA 95833']"
OX8MRIqSRXbnf-6Ctt9X-A,linda-taqueria-sacramento,Linda Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/fgt6sQvEgHVF5UsCXklYNg/o.jpg,False,https://www.yelp.com/biz/linda-taqueria-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,129,mexican,3.5,"['delivery', 'pickup']",$,+19164471707,(916) 447-1707,9036.570055494438,,38.59568133,-121.4843765,1151 Richards Blvd,,,Sacramento,95811,US,CA,"['1151 Richards Blvd', 'Sacramento, CA 95811']"
uOlkgmcy2wKLuAGmWDlnDA,starbucks-sacramento-101,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/Na56i5zzyIriXyRQ4bgr-w/o.jpg,False,https://www.yelp.com/biz/starbucks-sacramento-101?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,143,coffee,3.5,['delivery'],$$,+19169210870,(916) 921-0870,6385.858777203891,,38.613501,-121.516515,2620 Gateway Oaks Dr,,,Sacramento,95833,US,CA,"['2620 Gateway Oaks Dr', 'Sacramento, CA 95833']"
WyM5wDUpn5xTpXQYG27qPg,peets-coffee-sacramento-17,Peet's Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/Msh_zmdcjgJuUBWq-2cPeQ/o.jpg,False,https://www.yelp.com/biz/peets-coffee-sacramento-17?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,70,coffee,4.0,['delivery'],$,+19166413359,(916) 641-3359,11908.723668044799,,38.5989403239423,-121.423592952637,1749 Arden Way,,,Sacramento,95815,US,CA,"['1749 Arden Way', 'Sacramento, CA 95815']"
wRr1-HvMi-sQ1jjFpResAA,new-york-pizza-and-plus-sacramento,New York Pizza & Plus,https://s3-media3.fl.yelpcdn.com/bphoto/YmA84kvSmSRUwWkm0bZbLw/o.jpg,False,https://www.yelp.com/biz/new-york-pizza-and-plus-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,148,"pizza, salad",3.5,['delivery'],$,+19169253333,(916) 925-3333,6420.33101307034,,38.61309,-121.51838,2550 W El Camino Ave,,,Sacramento,95833,US,CA,"['2550 W El Camino Ave', 'Sacramento, CA 95833']"
UefiB_TUbrVGzDgerkGdVg,classic-burgers-sacramento,Classic Burgers,https://s3-media1.fl.yelpcdn.com/bphoto/FcNwxgi_69bkBopezlhHAg/o.jpg,False,https://www.yelp.com/biz/classic-burgers-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,70,burgers,4.0,['delivery'],$,+19169231111,(916) 923-1111,6364.724058050962,,38.62895304767773,-121.47518294110444,3408 Northgate Blvd,,,Sacramento,95834,US,CA,"['3408 Northgate Blvd', 'Sacramento, CA 95834']"
ruFFIjROKklNNJOff-wbBg,wingstop-sacramento-6,Wingstop,https://s3-media4.fl.yelpcdn.com/bphoto/vmSmVzJkurhG5YqNeIeXcg/o.jpg,False,https://www.yelp.com/biz/wingstop-sacramento-6?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,470,chicken_wings,2.0,[],$$,+19162639465,(916) 263-9465,3874.7972816669435,,38.641426,-121.500992,3541 N Freeway Blvd,,,Sacramento,95834,US,CA,"['3541 N Freeway Blvd', 'Sacramento, CA 95834']"
4TNpNpU5Oj0pCCLQLJARLg,the-gateway-bar-sacramento,The Gateway Bar,https://s3-media2.fl.yelpcdn.com/bphoto/ljYWss8AMQ2vy89BGKhPHA/o.jpg,False,https://www.yelp.com/biz/the-gateway-bar-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,74,"bars, newamerican",4.0,[],$$,+19169295411,(916) 929-5411,6197.373060789779,,38.6920941948852,-121.591425674591,6900 Airport Blvd,,Terminal B,Sacramento,95837,US,CA,"['6900 Airport Blvd', 'Terminal B', 'Sacramento, CA 95837']"
0lgQx1bI_e3x0NSZ-PwqkQ,naija-cuisine-sacramento,Naija Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/0bo8AsX2eDA1ZvFqE_Omuw/o.jpg,False,https://www.yelp.com/biz/naija-cuisine-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,59,"soup, african",4.5,['delivery'],,+19165502066,(916) 550-2066,7696.5216241534235,,38.6136,-121.4754151,2682 Northgate Blvd,,,Sacramento,95833,US,CA,"['2682 Northgate Blvd', 'Sacramento, CA 95833']"
gXntNOw341F_p3abBvfeIg,starbucks-sacramento-97,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/jJZyEhIsby_g8xCse5ia6g/o.jpg,False,https://www.yelp.com/biz/starbucks-sacramento-97?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,122,coffee,3.0,['delivery'],$,+19169286113,(916) 928-6113,4194.600946690807,,38.636421,-121.50487,3511 Truxel Rd,Ste 403,,Sacramento,95834,US,CA,"['3511 Truxel Rd', 'Ste 403', 'Sacramento, CA 95834']"
G7cq4o4Y-F_WLxH8MdnRSQ,jgourmet-rio-linda-3,JGourmet,https://s3-media3.fl.yelpcdn.com/bphoto/mzxn8_zJSVL4QReyvihsbA/o.jpg,False,https://www.yelp.com/biz/jgourmet-rio-linda-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,15,"catering, tacos",5.0,[],,+15106299079,(510) 629-9079,7066.558431382489,,38.6910705566406,-121.448936462402,,,,Rio Linda,94577,US,CA,"['Rio Linda, CA 94577']"
GSop8Ef2CQsMk8aIR6xlPg,i-and-c-bakery-rio-linda,I & C Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/KJcXwOVNZhqq3SFga6uIAw/o.jpg,False,https://www.yelp.com/biz/i-and-c-bakery-rio-linda?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,23,bakeries,4.5,[],$,+19169926586,(916) 992-6586,6432.9715867762425,,38.691649,-121.456604,6814 Rio Linda Blvd,,,Rio Linda,95673,US,CA,"['6814 Rio Linda Blvd', 'Rio Linda, CA 95673']"
9mp8Fevnoag4l1qn7zFCTA,rabbit-food-revolution-sacramento,Rabbit Food Revolution,https://s3-media3.fl.yelpcdn.com/bphoto/CUhwBlKQfk0vJjj1Se6MYg/o.jpg,False,https://www.yelp.com/biz/rabbit-food-revolution-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,36,"foodtrucks, sandwiches, wraps",4.5,[],,+19169962809,(916) 996-2809,9146.985141681951,,38.594453,-121.4854281,1100 Richards Blvd,,,Sacramento,95811,US,CA,"['1100 Richards Blvd', 'Sacramento, CA 95811']"
KhWpwH1JE9TDSqCd9oTnQQ,buffalos-pizza-west-sacramento,Buffalo's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/esWqvdvP1G018Jr6f8dF4w/o.jpg,False,https://www.yelp.com/biz/buffalos-pizza-west-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,79,pizza,4.0,"['delivery', 'pickup']",$,+19163760930,(916) 376-0930,8888.726573436825,,38.591209,-121.539413,1600 Sacramento Ave,,,West Sacramento,95605,US,CA,"['1600 Sacramento Ave', 'West Sacramento, CA 95605']"
JG7BUnQALK8mt2XP-7O1JQ,lil-joes-over-million-steaks-sacramento,Lil Joe's Over Million Steaks,https://s3-media1.fl.yelpcdn.com/bphoto/7DIVpFE1hVTRlpYI6Lw-Gw/o.jpg,False,https://www.yelp.com/biz/lil-joes-over-million-steaks-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,101,"steak, diners, breakfast_brunch",4.0,['delivery'],$,+19166928441,(916) 692-8441,9263.402492784388,,38.607626,-121.455625,1710 Del Paso Blvd,,,Sacramento,95815,US,CA,"['1710 Del Paso Blvd', 'Sacramento, CA 95815']"
DxvaQQO6Tqyjq8Ti6jcGTA,bubble-cone-sacramento-6,Bubble Cone,https://s3-media2.fl.yelpcdn.com/bphoto/QFhIgUBO2JgCl3rMy7t6NA/o.jpg,False,https://www.yelp.com/biz/bubble-cone-sacramento-6?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,62,"desserts, foodtrucks",4.0,[],$$,+19168124108,(916) 812-4108,8646.108071589064,,38.5762062072754,-121.483238220215,,,,Sacramento,95811,US,CA,"['Sacramento, CA 95811']"
yVzEK4lIm2CaxjnsH5IM5Q,lolli-and-pops-sacramento,Lolli and Pops,https://s3-media2.fl.yelpcdn.com/bphoto/YBR-5iYQ5ckRmEeuD8izYg/o.jpg,False,https://www.yelp.com/biz/lolli-and-pops-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,60,"desserts, candy, chocolate",4.0,[],$$,+19169222250,(916) 922-2250,11580.747273133347,,38.6004155779796,-121.426974551931,1688 Arden Way,Ste 1136,,Sacramento,95815,US,CA,"['1688 Arden Way', 'Ste 1136', 'Sacramento, CA 95815']"
yhitJ-XhvJrkk3AXZhcMcg,mykonos-gyros-sacramento-2,Mykonos Gyros,https://s3-media3.fl.yelpcdn.com/bphoto/6umwiswGxW3a_lRJPK0ViA/o.jpg,False,https://www.yelp.com/biz/mykonos-gyros-sacramento-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,39,"foodtrucks, greek, mediterranean",4.5,"['delivery', 'pickup']",$,+19168370085,(916) 837-0085,11536.671786134071,,38.59972,-121.42847,1600 Arden Way,,,Sacramento,95815,US,CA,"['1600 Arden Way', 'Sacramento, CA 95815']"
RVYkgN638ZbJANFAN6Zgmg,tacos-brambila-sacramento-2,Tacos Brambila,https://s3-media1.fl.yelpcdn.com/bphoto/xyi5IDLVBkQAn25FzoPgaQ/o.jpg,False,https://www.yelp.com/biz/tacos-brambila-sacramento-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,29,"foodtrucks, tacos",5.0,[],,+19164178459,(916) 417-8459,18246.167142074017,,38.517011,-121.4513314,,,,Sacramento,95824,US,CA,"['Sacramento, CA 95824']"
kjX-U1HxxTT0UF05sjxoGw,amys-cafe-rio-linda,Amy's Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/N9H5VXUaDx6INhTDI6Fu_w/o.jpg,False,https://www.yelp.com/biz/amys-cafe-rio-linda?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,69,chinese,3.5,['delivery'],$,+19169920378,(916) 992-0378,7112.446360217679,,38.6909251,-121.4482991,750 M St,,,Rio Linda,95673,US,CA,"['750 M St', 'Rio Linda, CA 95673']"
-nkdqLcijK4-8b88_aYNWw,papa-johns-pizza-sacramento-3,Papa John's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/oKb2m-pBHz063l1so2FI2g/o.jpg,False,https://www.yelp.com/biz/papa-johns-pizza-sacramento-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,115,pizza,2.5,"['delivery', 'pickup']",$,+19165757575,(916) 575-7575,3146.01983161674,,38.64272295843785,-121.5186542824905,2580 Arena Blvd,Ste B120,,Sacramento,95834,US,CA,"['2580 Arena Blvd', 'Ste B120', 'Sacramento, CA 95834']"
w90YlGm6MyU7MUc7qqKr4g,burgers-and-brew-sacramento-4,Burgers and Brew,https://s3-media3.fl.yelpcdn.com/bphoto/sHcjh28cp17Hj9D7OREvXQ/o.jpg,False,https://www.yelp.com/biz/burgers-and-brew-sacramento-4?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,164,"burgers, tradamerican",3.0,[],$$,,,6494.3547069475435,,38.6958142168567,-121.59303188324,6900 Airport Blvd,,,Sacramento,95837,US,CA,"['6900 Airport Blvd', 'Sacramento, CA 95837']"
RqKXmPIi0b-1QALJkAgnXQ,freshii-sacramento-3,Freshii,https://s3-media2.fl.yelpcdn.com/bphoto/cMtyTTdPJabw7PpwD-ghwA/o.jpg,False,https://www.yelp.com/biz/freshii-sacramento-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,105,"newamerican, breakfast_brunch",3.0,[],$$,+19169295411,(916) 929-5411,5940.875936217612,,38.6933701305393,-121.587459811435,6900 Airport Blvd,,Sacramento International Airport Terminal A,Sacramento,95837,US,CA,"['6900 Airport Blvd', 'Sacramento International Airport Terminal A', 'Sacramento, CA 95837']"
q9YJKbO-YiAzA_iImavjPQ,who-is-hungry-foodtruck-sacramento-2,Who is Hungry? Foodtruck,https://s3-media4.fl.yelpcdn.com/bphoto/56cPf1LxnSaWvBH7Ys6FBA/o.jpg,False,https://www.yelp.com/biz/who-is-hungry-foodtruck-sacramento-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,25,"foodtrucks, hungarian, modern_european",5.0,[],$,+19167528360,(916) 752-8360,9146.882351777831,,38.594454,-121.4854281,1100 Richards Blvd,,,Sacramento,95811,US,CA,"['1100 Richards Blvd', 'Sacramento, CA 95811']"
YUz1LSJgmF8aVI_hN91iFA,bombolone-café-sacramento,Bombolone Café,https://s3-media2.fl.yelpcdn.com/bphoto/ZKBtBefwqXVKSsYNc4L2ew/o.jpg,False,https://www.yelp.com/biz/bombolone-caf%C3%A9-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,106,"coffee, sandwiches, icecream",4.0,[],$,+19165884117,(916) 588-4117,11551.743075568356,,38.6009073042089,-121.42685458941,1689 Arden Way,Ste 2010,Arden Mall,Sacramento,95815,US,CA,"['1689 Arden Way', 'Ste 2010', 'Arden Mall', 'Sacramento, CA 95815']"
Gqb58XNuypUQXkFJzwc0hQ,iron-horse-tavern-sacramento-8,Iron Horse Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/emTto5-j7XSZkkWYwACZAw/o.jpg,False,https://www.yelp.com/biz/iron-horse-tavern-sacramento-8?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,397,"diners, tradamerican, breakfast_brunch",2.5,[],$$,+19169295411,(916) 929-5411,5967.954875828261,,38.69359760463,-121.587666788377,6900 Airport Blvd,,,Sacramento,95837,US,CA,"['6900 Airport Blvd', 'Sacramento, CA 95837']"
54xMUn-eFwuLcbZ7RWXgaw,tinocos-meat-market-sacramento,Tinoco's Meat Market,https://s3-media2.fl.yelpcdn.com/bphoto/fG0R5J3i1SwCXhmPIqvLDw/o.jpg,False,https://www.yelp.com/biz/tinocos-meat-market-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,42,"mexican, meats",4.0,"['delivery', 'pickup']",$,+19165643685,(916) 564-3685,6929.780636654366,,38.6558084,-121.4478649,4827 Rio Linda Blvd,,,Sacramento,95838,US,CA,"['4827 Rio Linda Blvd', 'Sacramento, CA 95838']"
RbTGFTnFQYxz5aJJqTEsww,i-scream-for-icing-sacramento,I Scream for Icing,https://s3-media1.fl.yelpcdn.com/bphoto/xDglr9yHisl1d-I9E_6JUg/o.jpg,False,https://www.yelp.com/biz/i-scream-for-icing-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,12,"desserts, bakeries",4.5,[],$,+15303858850,(530) 385-8850,3189.851198040471,,38.64466,-121.5195,,,,Sacramento,95834,US,CA,"['Sacramento, CA 95834']"
URZza72fufyaQupTA3s4Sg,ma-sarap-food-truck-sacramento,Ma Sarap Food Truck,https://s3-media3.fl.yelpcdn.com/bphoto/HHX_H4Pcb0AMHs4IGCf11w/o.jpg,False,https://www.yelp.com/biz/ma-sarap-food-truck-sacramento?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,52,"foodtrucks, catering, filipino",4.0,"['delivery', 'pickup']",$$,,,9148.619527574248,,38.59429,-121.48536,1100 Richards Blvd,,,Sacramento,95811,US,CA,"['1100 Richards Blvd', 'Sacramento, CA 95811']"
goIZGG5PUOkhNDWg5SaXZw,hntea-organic-tea-house-tustin-tustin-2,HNTEA Organic Tea House - Tustin,https://s3-media2.fl.yelpcdn.com/bphoto/xLMY82BuAo1iYFTsjOgh_Q/o.jpg,False,https://www.yelp.com/biz/hntea-organic-tea-house-tustin-tustin-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,451,"coffee, bubbletea, tea",4.5,"['pickup', 'delivery']",,+16576008556,(657) 600-8556,7299.001843656594,,33.73806,-117.82275,14001 Newport Ave,,,Tustin,92780,US,CA,"['14001 Newport Ave', 'Tustin, CA 92780']"
yRX5j1y099UV9uEAwv0ToA,mattern-sausage-and-deli-orange-7,Mattern Sausage & Deli,https://s3-media2.fl.yelpcdn.com/bphoto/AKduBgrks8KrFdGtvt-K2w/o.jpg,False,https://www.yelp.com/biz/mattern-sausage-and-deli-orange-7?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,628,"sandwiches, german, delis",4.5,['delivery'],$,+17146393550,(714) 639-3550,9843.434215634008,,33.7880516052246,-117.807060241699,4327 E Chapman Ave,,,Orange,92869,US,CA,"['4327 E Chapman Ave', 'Orange, CA 92869']"
8suzbz-wThZG8covq7Yp7A,rutabegorz-tustin,Rutabegorz,https://s3-media4.fl.yelpcdn.com/bphoto/8pWtgVqUQCcZISyJNGZWgQ/o.jpg,False,https://www.yelp.com/biz/rutabegorz-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,826,"newamerican, sandwiches, vegetarian",4.0,['delivery'],$$,+17147319807,(714) 731-9807,7615.573431438971,,33.7419491,-117.8243782,158 W Main St,,,Tustin,92780,US,CA,"['158 W Main St', 'Tustin, CA 92780']"
4LdfyCwZOrP3OSpyfjrtFg,class-302-tea-cafe-irvine-3,Class 302 Tea Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/TSdGXYSwAZF-DhLkTCe0cw/o.jpg,False,https://www.yelp.com/biz/class-302-tea-cafe-irvine-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1041,"cafes, taiwanese",3.0,['delivery'],$,+17143891177,(714) 389-1177,3736.495591502595,,33.7277612256989,-117.786316974672,13252 Jamboree Rd,,,Irvine,92602,US,CA,"['13252 Jamboree Rd', 'Irvine, CA 92602']"
YNQeeJEXYjfJq4Odol6iYA,first-class-pizza-tustin,First Class Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/Avpqp8RzIAUsQMZ0nE4-Ew/o.jpg,False,https://www.yelp.com/biz/first-class-pizza-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,250,pizza,4.0,"['pickup', 'delivery']",$$,+17145053903,(714) 505-3903,4092.186439304197,,33.730491,-117.788983,13175 Jamboree Rd,,,Tustin,92782,US,CA,"['13175 Jamboree Rd', 'Tustin, CA 92782']"
2cecrkpqCRRTeUpE8M_VRA,utopia-caffe-tustin,Utopia Caffe,https://s3-media2.fl.yelpcdn.com/bphoto/Vv5XXIpHHhqgF855DLnhpA/o.jpg,False,https://www.yelp.com/biz/utopia-caffe-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,611,"halal, modern_european",4.0,"['pickup', 'delivery']",$$,+17143525789,(714) 352-5789,7436.563683822153,,33.6974555,-117.82757883,2489 Park Ave,,,Tustin,92782,US,CA,"['2489 Park Ave', 'Tustin, CA 92782']"
bDqn3Zp930lW4VGNwYWyTA,tru-bru-organic-coffee-orange,Tru Bru Organic Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/tWgmTRc8cH7ILiDLSjSRcg/o.jpg,False,https://www.yelp.com/biz/tru-bru-organic-coffee-orange?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,963,"coffee, breakfast_brunch, bakeries",4.5,['delivery'],$,+17147717170,(714) 771-7170,9263.25058482792,,33.79469,-117.77223,7626 E Chapman Ave,Ste D,,Orange,92869,US,CA,"['7626 E Chapman Ave', 'Ste D', 'Orange, CA 92869']"
vxFKFgCf39qb_MeJBn_11Q,off-the-boat-fish-grill-tustin,Off The Boat Fish Grill,https://s3-media3.fl.yelpcdn.com/bphoto/kTOXkeCNZ-T6h9peJYUXrw/o.jpg,False,https://www.yelp.com/biz/off-the-boat-fish-grill-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,961,"mexican, mediterranean, seafood",4.5,"['pickup', 'delivery']",$$,+17145441900,(714) 544-1900,8662.853573622548,,33.7593034,-117.8255103,17582 E 17th St,Ste 105,,Tustin,92780,US,CA,"['17582 E 17th St', 'Ste 105', 'Tustin, CA 92780']"
DKcSNybzGswjHLNalKF2Pg,centro-tustin,Centro,https://s3-media4.fl.yelpcdn.com/bphoto/bS56vkqe2-dCQ0Q-XsqNww/o.jpg,False,https://www.yelp.com/biz/centro-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,545,"wine_bars, pizza, breweries",4.0,"['pickup', 'delivery']",$$,+17142588817,(714) 258-8817,7492.250840064108,,33.7419509,-117.8231295,140 E Main St,,,Tustin,92780,US,CA,"['140 E Main St', 'Tustin, CA 92780']"
NjzUGKXLi5GGvCH9jq9jFA,halves-boiling-pot-grill-shabu-yakiniku-foothill-ranch-3,Halves Boiling Pot + Grill  | Shabu * Yakiniku,https://s3-media1.fl.yelpcdn.com/bphoto/FgpQIUxRMyG0HXnz8ehn-A/o.jpg,False,https://www.yelp.com/biz/halves-boiling-pot-grill-shabu-yakiniku-foothill-ranch-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,759,"hotpot, japanese, bbq",4.5,[],$$$,+19492157788,(949) 215-7788,9057.495751853914,,33.6754361,-117.6631776,45 Auto Center Dr,Ste 116,,Foothill Ranch,92610,US,CA,"['45 Auto Center Dr', 'Ste 116', 'Foothill Ranch, CA 92610']"
